Type,Identifier,Text
WriteText,textCutsceneScript3C_WriteText_1DD5_0,『うつくしく かれいに』‥‥<BR>これだけは わすれない<BR>ように してくださいな。<BR>
WriteText,textCutsceneScript3C_WriteText_1E12_0,<NAME>さん。<BR>なかなか わかっている<BR>ようですわね。<BR>
WriteText,textCutsceneScript3C_WriteText_1E32_0,でも たたかいの こころえで<BR>これだけは おぼえておいて<BR>くださいな。<BR>
WriteText,textCutsceneScript3C_WriteText_1E59_0,たたかいは<BR>『うつくしく かれいに』<BR>わかりましたね。<BR>
WriteText,textCutsceneScript3C_WriteText_1E81_0,<NAME>さん。<BR>もうすこし たたかいについて<BR>ごじぶんで かんがえなさい。<BR>
WriteText,textCutsceneScript3C_WriteText_1EAB_0,とはいえ こんかいが<BR>はじめての にんむなので<BR>しかた ありませんわね。<BR>
WriteText,textCutsceneScript3C_WriteText_1ED6_0,では <NAME>さん。<BR>がんばりなさい。<BR>
WriteText,textCutsceneScript3C_WriteText_1F10_0,マリアさん のところへ<BR>いこう。<BR>
WriteText,textCutsceneScript3C_WriteText_1F36_0,‥‥まてよ<BR>マリアさんの ところへは<BR>さっきいったぞ‥‥<BR>
WriteText,textCutsceneScript3C_WriteText_1F56_0,ほかのひとの ところへ<BR>いこう。<BR>
WriteText,textCutsceneScript3C_WriteText_1F73_0,マリアさん。<BR>
WriteText,textCutsceneScript3C_WriteText_1F82_0,しつれいします。<BR>
WriteText,textCutsceneScript3C_WriteText_1F99_0,\x01\x28
WriteText,textCutsceneScript3C_WriteText_1FA0_0,あら <NAME>くん。<BR>なにかよう?<BR>
WriteText,textCutsceneScript3C_WriteText_1FB5_0,はい マリアさん。<BR>つぎの さくせんまで すこし<BR>じかんが あいたんです。<BR>
WriteText,textCutsceneScript3C_WriteText_1FDE_0,そこで マリアさんに<BR>たたかいの アドバイスを<BR>いただこうと おもいまして。<BR>
WriteText,textCutsceneScript3C_WriteText_200C_0,たたかいの アドバイス?<BR>そうね‥‥<BR>
WriteText,textCutsceneScript3C_WriteText_2022_0,じゃあ たたかいのこころえ<BR>7かじょうを<BR>おしえてあげるわ。<BR>
WriteText,textCutsceneScript3C_WriteText_2044_0,じゅんばんに いうから<BR>おぼえていくようにね。<BR>
WriteText,textCutsceneScript3C_WriteText_205F_0,1.ムチャは しないこと。<BR>2.じぶんのチカラに<BR>  うぬぼれないこと。<BR>
WriteText,textCutsceneScript3C_WriteText_2087_0,3.つねに さきをよんで<BR>  こうどうすること。<BR>4.てきをあなどらないこと。<BR>
WriteText,textCutsceneScript3C_WriteText_20B2_0,5.じょうきょうはんだんは<BR>  ただしく すばやく<BR>  すること。<BR>
WriteText,textCutsceneScript3C_WriteText_20D7_0,6.なかまのことを<BR>  おもいやること。<BR>
WriteText,textCutsceneScript3C_WriteText_20EF_0,さいごは‥‥<BR>7.かならず いきてかえる<BR>  こと。<BR>
WriteText,textCutsceneScript3C_WriteText_210D_0,いじょうよ。わかった?<BR>じゃあ ちょっとテストを<BR>してみましょう。<BR>
WriteText,textCutsceneScript3C_WriteText_2132_0,ただしいものを えらんで<BR>ちょうだい。<BR>
OptionSelectTimed,textCutsceneScript3C_OptionSelectTimed_2149_0,ムチャはしないこと
OptionSelectTimed,textCutsceneScript3C_OptionSelectTimed_2149_1,ムチャはすること
OptionSelectTimed,textCutsceneScript3C_OptionSelectTimed_2149_2,ムチャくちゃで ごじゃります
WriteText,textCutsceneScript3C_WriteText_2192_0,ムチャは しないこと。<BR>ですね。<BR>
WriteText,textCutsceneScript3C_WriteText_21AA_0,そうよ。<BR>じゃ つぎね。<BR>
WriteText,textCutsceneScript3C_WriteText_21C5_0,\x01\x28
WriteText,textCutsceneScript3C_WriteText_21C9_0,ムチャはすること?<BR>
WriteText,textCutsceneScript3C_WriteText_21DA_0,ちがうわよ。<BR>ムチャは しちゃいけないの。<BR>
WriteText,textCutsceneScript3C_WriteText_21F7_0,ムチャして ケガでもしたら<BR>みんなに めいわくが<BR>かかるのよ。<BR>
WriteText,textCutsceneScript3C_WriteText_221A_0,じゃ つぎいくわよ。<BR>
WriteText,textCutsceneScript3C_WriteText_2233_0,\x01\x28
WriteText,textCutsceneScript3C_WriteText_2237_0,ムチャくちゃで<BR>ごじゃります?<BR>
WriteText,textCutsceneScript3C_WriteText_224E_0,なに わけのわからないこと<BR>いってるの。<BR>
WriteText,textCutsceneScript3C_WriteText_226A_0,そうじゃなくて<BR>『ムチャはしないこと』<BR>でしょ。<BR>
WriteText,textCutsceneScript3C_WriteText_2288_0,じゃ つぎいくわよ。<BR>
WriteText,textCutsceneScript3C_WriteText_229C_0,‥‥‥‥‥‥‥‥‥‥‥‥<BR>
WriteText,textCutsceneScript3C_WriteText_22B1_0,\x01\x28
WriteText,textCutsceneScript3C_WriteText_22B9_0,わからないの?<BR>ひとのはなしは ちゃんと<BR>ききなさい。<BR>
WriteText,textCutsceneScript3C_WriteText_22D8_0,もういちど いうわよ。<BR>たたかいのこころえ<BR>7かじょう。<BR>
OptionSelectTimed,textCutsceneScript3C_OptionSelectTimed_22FB_0,てきを あなどらないこと
OptionSelectTimed,textCutsceneScript3C_OptionSelectTimed_22FB_1,てきを あなどること
OptionSelectTimed,textCutsceneScript3C_OptionSelectTimed_22FB_2,てきは あなこんだ
WriteText,textCutsceneScript3C_WriteText_2344_0,てきを あなどらないこと。<BR>ですね。<BR>
WriteText,textCutsceneScript3C_WriteText_235E_0,そうよ。<BR>じゃ つぎね。<BR>つぎが さいごよ。<BR>
WriteText,textCutsceneScript3C_WriteText_237E_0,てきを あなどること?<BR>
WriteText,textCutsceneScript3C_WriteText_2392_0,\x01\x28
WriteText,textCutsceneScript3C_WriteText_239A_0,ちがうわよ。<BR>あなどっちゃ ダメでしょ。<BR>
WriteText,textCutsceneScript3C_WriteText_23B6_0,そんなことしたら<BR>かんたんに やられてしまう<BR>わよ。<BR>
WriteText,textCutsceneScript3C_WriteText_23D4_0,『てきを あなどらないこと』<BR>わかった? じゃ つぎよ。<BR>つぎが さいごよ。<BR>
WriteText,textCutsceneScript3C_WriteText_2406_0,てきは あなこんだ?<BR>
WriteText,textCutsceneScript3C_WriteText_2419_0,\x01\x28
WriteText,textCutsceneScript3C_WriteText_2421_0,あなこんだ?<BR>ああ アナコンダのことね。<BR>
WriteText,textCutsceneScript3C_WriteText_243D_0,あなたの てきは<BR>おおきなヘビ じゃない<BR>でしょ。<BR>
WriteText,textCutsceneScript3C_WriteText_245E_0,『てきを あなどらないこと』<BR>わかった? じゃ つぎよ。<BR>つぎが さいごよ。<BR>
WriteText,textCutsceneScript3C_WriteText_2490_0,‥‥‥‥‥‥‥‥‥‥‥‥<BR>
WriteText,textCutsceneScript3C_WriteText_24A5_0,\x01\x28
WriteText,textCutsceneScript3C_WriteText_24AD_0,わからないの?<BR>ひとのはなしは ちゃんと<BR>ききなさい。<BR>
WriteText,textCutsceneScript3C_WriteText_24CC_0,もういちど いうわよ。<BR>たたかいのこころえ<BR>7かじょう。<BR>
OptionSelectTimed,textCutsceneScript3C_OptionSelectTimed_24EF_0,いきて かえること
OptionSelectTimed,textCutsceneScript3C_OptionSelectTimed_24EF_1,いきをして かえること
OptionSelectTimed,textCutsceneScript3C_OptionSelectTimed_24EF_2,いってきて かえること
WriteText,textCutsceneScript3C_WriteText_2538_0,かならず いきてかえること<BR>ですね。<BR>
WriteText,textCutsceneScript3C_WriteText_2552_0,そうよ。<BR>
WriteText,textCutsceneScript3C_WriteText_2565_0,\x01\x28
WriteText,textCutsceneScript3C_WriteText_2569_0,いきをして かえること?<BR>
WriteText,textCutsceneScript3C_WriteText_257D_0,いきをして かえる?<BR>いきをするのは あたりまえ<BR>でしょ。<BR>
WriteText,textCutsceneScript3C_WriteText_259E_0,なにを いってるのよ<BR><NAME>くん。<BR>
WriteText,textCutsceneScript3C_WriteText_25B5_0,あまり ふざけてると<BR>ほんとうに いきをして<BR>かえれなくなるわよ。<BR>
WriteText,textCutsceneScript3C_WriteText_25DE_0,『かならず いきて<BR> かえること』よ。<BR>わかった?<BR>
WriteText,textCutsceneScript3C_WriteText_2603_0,いってきて かえること?<BR>
WriteText,textCutsceneScript3C_WriteText_2618_0,\x01\x28
WriteText,textCutsceneScript3C_WriteText_2620_0,いってきて かえる?<BR>あたりまえじゃない。<BR>
WriteText,textCutsceneScript3C_WriteText_2639_0,いったっきりだと わたしたち<BR>が あなたを さがしにいく<BR>ハメに なるじゃないの。<BR>
WriteText,textCutsceneScript3C_WriteText_266A_0,『かならず いきて<BR> かえること』よ。<BR>わかった?<BR>
WriteText,textCutsceneScript3C_WriteText_268F_0,‥‥‥‥‥‥‥‥‥‥‥‥<BR>
WriteText,textCutsceneScript3C_WriteText_26A4_0,\x01\x28
WriteText,textCutsceneScript3C_WriteText_26AC_0,わからないの?<BR>ひとのはなしは ちゃんと<BR>ききなさい。<BR>
WriteText,textCutsceneScript3C_WriteText_26CB_0,もういちど いうわよ。<BR>たたかいのこころえ<BR>7かじょう。<BR>
WriteText,textCutsceneScript3C_WriteText_2710_0,さすがは <NAME>くん。<BR>ひとのはなしを ちゃんと<BR>きいているわね。<BR>
WriteText,textCutsceneScript3C_WriteText_2733_0,いまいった たたかいの<BR>こころえ 7かじょう。<BR>わすれないようにね。<BR>
WriteText,textCutsceneScript3C_WriteText_2769_0,まあまあ ひとのはなしは<BR>きいているようね。<BR>ごうかくよ <NAME>くん。<BR>
WriteText,textCutsceneScript3C_WriteText_2792_0,いまいった たたかいの<BR>こころえ 7かじょう。<BR>わすれないようにね。<BR>
WriteText,textCutsceneScript3C_WriteText_27BF_0,<NAME>くん。<BR>もうすこし ひとのはなしを<BR>ちゃんと ききなさい。<BR>
WriteText,textCutsceneScript3C_WriteText_27E5_0,いまいった たたかいの<BR>こころえ 7かじょう。<BR>わすれないようにね。<BR>
WriteText,textCutsceneScript3C_WriteText_280E_0,じゃあ <NAME>くん<BR>がんばってね。<BR>
WriteText,textCutsceneScript3C_WriteText_2847_0,アイリス のところへ<BR>いこう。<BR>
WriteText,textCutsceneScript3C_WriteText_286C_0,‥‥まてよ<BR>アイリスの ところへは<BR>さっきいったぞ‥‥<BR>
WriteText,textCutsceneScript3C_WriteText_288B_0,ほかのひとの ところへ<BR>いこう。<BR>
WriteText,textCutsceneScript3C_WriteText_28A8_0,やあ アイリス。<BR>
WriteText,textCutsceneScript3C_WriteText_28C5_0,\x01\x28
WriteText,textCutsceneScript3C_WriteText_28CC_0,あ <NAME>。<BR>なにかよう?<BR>
WriteText,textCutsceneScript3C_WriteText_28DE_0,うん アイリス。<BR>つぎの さくせんまで すこし<BR>じかんが あいたんだ。<BR>
WriteText,textCutsceneScript3C_WriteText_2905_0,そこで アイリスに<BR>たたかいの アドバイスを<BR>もらおうかな とおもって。<BR>
WriteText,textCutsceneScript3C_WriteText_2931_0,たたかいの アドバイス?<BR>‥‥‥‥‥‥‥‥‥‥‥‥‥‥<BR>‥‥‥‥‥‥‥‥‥‥‥‥‥‥<BR>
WriteText,textCutsceneScript3C_WriteText_2963_0,アイリスそんなの<BR>わかんないよ～。<BR>ぶーーーっ!<BR>
WriteText,textCutsceneScript3C_WriteText_2982_0,えっ!? そ そうなの?<BR>
WriteText,textCutsceneScript3C_WriteText_2995_0,(あれ? なんだか <BR> アイリス ふきげんだぞ。<BR> どうしよう‥‥)<BR>
WriteText,textCutsceneScript3C_WriteText_29BD_0,(あっそうだ さしいれを<BR> もってきてたんだ。<BR> これで ごきげんをとろう)<BR>
WriteText,textCutsceneScript3C_WriteText_29E9_0,(え～と‥‥<BR> なにを わたそうかな?)<BR>
OptionSelectTimed,textCutsceneScript3C_OptionSelectTimed_2A03_0,ホットケーキ
OptionSelectTimed,textCutsceneScript3C_OptionSelectTimed_2A03_1,ステーキ
OptionSelectTimed,textCutsceneScript3C_OptionSelectTimed_2A03_2,げきから ラーメン
WriteText,textCutsceneScript3C_WriteText_2A40_0,アイリス じつはね<BR>いいもの もってきたんだ。<BR>はい ホットケーキ。<BR>
WriteText,textCutsceneScript3C_WriteText_2A6F_0,\x01\x28
WriteText,textCutsceneScript3C_WriteText_2A73_0,ホットケーキ?<BR>ありがとう。<BR>
WriteText,textCutsceneScript3C_WriteText_2A8B_0,アイリス じつはね<BR>いいもの もってきたんだ。<BR>はい ステーキ。<BR>
WriteText,textCutsceneScript3C_WriteText_2AB3_0,ステーキ?<BR>‥‥‥‥‥‥‥‥‥‥<BR>
WriteText,textCutsceneScript3C_WriteText_2ACA_0,(や やばい!<BR> さらに きげんがわるく<BR> なったみたいだ)<BR>
WriteText,textCutsceneScript3C_WriteText_2AF4_0,アイリス じつはね<BR>いいもの もってきたんだ。<BR>はい げきから ラーメン。<BR>
WriteText,textCutsceneScript3C_WriteText_2B21_0,げきから ラーメン?<BR>‥‥‥‥‥‥‥‥‥‥<BR>
WriteText,textCutsceneScript3C_WriteText_2B3D_0,(や やばい!<BR> さらに きげんがわるく<BR> なったみたいだ)<BR>
WriteText,textCutsceneScript3C_WriteText_2B67_0,‥‥‥‥‥‥‥‥‥‥‥‥<BR>
WriteText,textCutsceneScript3C_WriteText_2B7B_0,‥‥‥‥‥‥‥‥‥‥‥‥<BR>
WriteText,textCutsceneScript3C_WriteText_2B91_0,(つぎは なにを<BR> あげようかな?)<BR>
OptionSelectTimed,textCutsceneScript3C_OptionSelectTimed_2BA9_0,ジュース
OptionSelectTimed,textCutsceneScript3C_OptionSelectTimed_2BA9_1,コーヒー
OptionSelectTimed,textCutsceneScript3C_OptionSelectTimed_2BA9_2,おさけ
WriteText,textCutsceneScript3C_WriteText_2BDE_0,アイリス ジュースも<BR>あるんだよ。<BR>
WriteText,textCutsceneScript3C_WriteText_2BFC_0,\x01\x28
WriteText,textCutsceneScript3C_WriteText_2C00_0,ジュース!?<BR>ありがとう。<BR>
WriteText,textCutsceneScript3C_WriteText_2C17_0,アイリス コーヒーも<BR>あるんだよ。<BR>
WriteText,textCutsceneScript3C_WriteText_2C30_0,コーヒー?<BR>‥‥‥‥‥‥‥‥‥‥<BR>
WriteText,textCutsceneScript3C_WriteText_2C47_0,(ダ ダメなのか?<BR> きげん よくならないぞ)<BR>
WriteText,textCutsceneScript3C_WriteText_2C6A_0,アイリス おさけも<BR>あるんだよ。<BR>
WriteText,textCutsceneScript3C_WriteText_2C82_0,おさけ‥‥?<BR>
WriteText,textCutsceneScript3C_WriteText_2C90_0,こどもは おさけを<BR>のんじゃ いけないって<BR>ママが いってたよ!<BR>
WriteText,textCutsceneScript3C_WriteText_2CB7_0,(やっぱり おさけは<BR> ダメだよな‥‥)<BR>
WriteText,textCutsceneScript3C_WriteText_2CD7_0,‥‥‥‥‥‥‥‥‥‥‥‥<BR>
WriteText,textCutsceneScript3C_WriteText_2CEB_0,‥‥‥‥‥‥‥‥‥‥‥‥<BR>
WriteText,textCutsceneScript3C_WriteText_2CFE_0,(これが さいごだ!<BR> きげんを なおしてくれ<BR> アイリス!)<BR>
OptionSelectTimed,textCutsceneScript3C_OptionSelectTimed_2D23_0,ブーブークッション
OptionSelectTimed,textCutsceneScript3C_OptionSelectTimed_2D23_1,てつアレイ
OptionSelectTimed,textCutsceneScript3C_OptionSelectTimed_2D23_2,ちえのわ
WriteText,textCutsceneScript3C_WriteText_2D5F_0,ほら アイリス。<BR>こんなのも あるんだよ。<BR>ブーブークッション。<BR>
WriteText,textCutsceneScript3C_WriteText_2D8C_0,\x01\x28
WriteText,textCutsceneScript3C_WriteText_2D90_0,ブーブークッション。<BR>ありがとう。<BR>
WriteText,textCutsceneScript3C_WriteText_2DAB_0,ほら アイリス。<BR>こんなのも あるんだよ。<BR>てつアレイ。<BR>
WriteText,textCutsceneScript3C_WriteText_2DCF_0,てつアレイ?<BR>‥‥‥‥‥‥‥‥‥‥<BR>
WriteText,textCutsceneScript3C_WriteText_2DE7_0,(ダ ダメなのか?<BR> どうしよう‥‥)<BR>
WriteText,textCutsceneScript3C_WriteText_2E06_0,ほら アイリス。<BR>こんなのも あるんだよ。<BR>ちえのわ。<BR>
WriteText,textCutsceneScript3C_WriteText_2E29_0,ちえのわ?<BR>‥‥‥‥‥‥‥‥‥‥<BR>
WriteText,textCutsceneScript3C_WriteText_2E40_0,(ダ ダメなのか?<BR> どうしよう‥‥)<BR>
WriteText,textCutsceneScript3C_WriteText_2E5F_0,‥‥‥‥‥‥‥‥‥‥‥‥<BR>
WriteText,textCutsceneScript3C_WriteText_2E73_0,‥‥‥‥‥‥‥‥‥‥‥‥<BR>
WriteText,textCutsceneScript3C_WriteText_2EA5_0,<NAME> ありがとう。<BR>アイリスのところに<BR>あそびに きてくれたんだね。<BR>
WriteText,textCutsceneScript3C_WriteText_2EDA_0,<NAME> ありがとう。<BR>ところで なにしに<BR>きたんだっけ?<BR>
WriteText,textCutsceneScript3C_WriteText_2EFB_0,いや‥‥<BR>あそびにきたんだよ。<BR>
WriteText,textCutsceneScript3C_WriteText_2F15_0,ところで<BR>なにしにきたの?<BR><NAME>。<BR>
WriteText,textCutsceneScript3C_WriteText_2F2C_0,い いや‥‥<BR>あそびにきたんだよ。<BR>
WriteText,textCutsceneScript3C_WriteText_2F48_0,じゃあ アイリス<BR>ジャンポールと おはなしが<BR>あるから またね。<BR>
WriteText,textCutsceneScript3C_WriteText_2F92_0,こうらんさん のところへ<BR>いこう。<BR>
WriteText,textCutsceneScript3C_WriteText_2FB9_0,‥‥まてよ<BR>こうらんさんの ところへは<BR>さっきいったぞ‥‥<BR>
WriteText,textCutsceneScript3C_WriteText_2FDA_0,ほかのひとの ところへ<BR>いこう。<BR>
WriteText,textCutsceneScript3C_WriteText_2FF7_0,こうらんさん。<BR>しつれいします。<BR>
WriteText,textCutsceneScript3C_WriteText_3016_0,\x01\x28
WriteText,textCutsceneScript3C_WriteText_301D_0,やあ <NAME>はん。<BR>なんかようか?<BR>
WriteText,textCutsceneScript3C_WriteText_3033_0,はい こうらんさん。<BR>つぎの さくせんまで すこし<BR>じかんが あいたんです。<BR>
WriteText,textCutsceneScript3C_WriteText_305D_0,そこで こうらんさんに<BR>たたかいの アドバイスを<BR>いただこうと おもいまして。<BR>
WriteText,textCutsceneScript3C_WriteText_308C_0,たたかいの アドバイス?<BR>そうか! そら ちょうどエエ<BR>とこにきたやんか。<BR>
WriteText,textCutsceneScript3C_WriteText_30B5_0,<NAME>はんは<BR>たたかいで なにがじゅうよう<BR>やとおもう?<BR>
OptionSelectTimed,textCutsceneScript3C_OptionSelectTimed_30D3_0,ちから
OptionSelectTimed,textCutsceneScript3C_OptionSelectTimed_30D3_1,すばやさ
OptionSelectTimed,textCutsceneScript3C_OptionSelectTimed_30D3_2,れいりょく
WriteText,textCutsceneScript3C_WriteText_3109_0,ちから じゃないですか。<BR>
WriteText,textCutsceneScript3C_WriteText_311F_0,すばやさ じゃないですか。<BR>
WriteText,textCutsceneScript3C_WriteText_3136_0,れいりょく じゃないですか。<BR>
WriteText,textCutsceneScript3C_WriteText_314E_0,‥‥‥‥‥‥‥‥‥‥‥‥<BR>
WriteText,textCutsceneScript3C_WriteText_3162_0,なんや まよてんのか?<BR>ほな もういっかい。<BR>
WriteText,textCutsceneScript3C_WriteText_3183_0,ちからか!<BR>よっしゃ よっしゃ!!<BR>
WriteText,textCutsceneScript3C_WriteText_319F_0,すばやさか!<BR>よっしゃ よっしゃ!!<BR>
WriteText,textCutsceneScript3C_WriteText_31BC_0,れいりょくか!<BR>よっしゃ よっしゃ!!<BR>
WriteText,textCutsceneScript3C_WriteText_31D6_0,ちからでも すばやさでも<BR>れいりょくでも なんでも<BR>めんどうみたろ!<BR>
WriteText,textCutsceneScript3C_WriteText_31FC_0,ウチの しんはつめい<BR>ボアアップくんや!!<BR>
WriteText,textCutsceneScript3C_WriteText_3218_0,ボ ボアアップくん?<BR>
WriteText,textCutsceneScript3C_WriteText_322A_0,そや しんかいはつ!<BR>にんげんの のうりょくを<BR>そこあげするメカなんや!<BR>
WriteText,textCutsceneScript3C_WriteText_3252_0,これで <NAME>はんも<BR>さいきょうの こうぶバトラー<BR>まちがいなしや!!<BR>
WriteText,textCutsceneScript3C_WriteText_327B_0,ほな これを つけて<BR>もらおかな。<BR>
WriteText,textCutsceneScript3C_WriteText_3293_0,は はい。<BR>
WriteText,textCutsceneScript3C_WriteText_32A0_0,そしたら ウチが いまから<BR>いうこと おぼえてや。<BR>
WriteText,textCutsceneScript3C_WriteText_32C3_0,あかいスイッチを みぎ。<BR>あおいスイッチを ひだり。<BR>きいろいスイッチを みぎ。<BR>
WriteText,textCutsceneScript3C_WriteText_32EF_0,ウチが あいずしたら<BR>じゅんばんに おすんやで。<BR>エエか?<BR>
WriteText,textCutsceneScript3C_WriteText_3310_0,ほな いくで。<BR>まずさいしょの スイッチを<BR>いれるんや。<BR>
OptionSelectTimed,textCutsceneScript3C_OptionSelectTimed_3330_0,あかいスイッチを みぎ
OptionSelectTimed,textCutsceneScript3C_OptionSelectTimed_3330_1,あかいスイッチを ひだり
OptionSelectTimed,textCutsceneScript3C_OptionSelectTimed_3330_2,あおいスイッチを みぎ
WriteText,textCutsceneScript3C_WriteText_3381_0,\x01\x28
WriteText,textCutsceneScript3C_WriteText_3385_0,まずは<BR>あかいスイッチを みぎ<BR>ですね。<BR>
WriteText,textCutsceneScript3C_WriteText_33A3_0,え～と‥‥<BR>あかいスイッチを ひだり<BR>かな‥‥<BR>
WriteText,textCutsceneScript3C_WriteText_33C4_0,え～と‥‥<BR>あおいスイッチを みぎ<BR>かな‥‥<BR>
WriteText,textCutsceneScript3C_WriteText_33E4_0,‥‥‥‥‥‥‥‥‥‥‥‥<BR>
WriteText,textCutsceneScript3C_WriteText_33F8_0,<NAME>はん!<BR>ボサーッとしとったら<BR>アカンで。<BR>
WriteText,textCutsceneScript3C_WriteText_3415_0,わすれたんか?<BR>ほな もういっかい<BR>さいしょからや。<BR>
WriteText,textCutsceneScript3C_WriteText_343A_0,よっしゃ。<BR>ほな つぎのスイッチや!<BR>
OptionSelectTimed,textCutsceneScript3C_OptionSelectTimed_3450_0,あおいスイッチを ひだり
OptionSelectTimed,textCutsceneScript3C_OptionSelectTimed_3450_1,あかいスイッチを ひだり
OptionSelectTimed,textCutsceneScript3C_OptionSelectTimed_3450_2,きいろいスイッチを みぎ
WriteText,textCutsceneScript3C_WriteText_34A3_0,\x01\x28
WriteText,textCutsceneScript3C_WriteText_34A7_0,つぎに<BR>あおいスイッチを ひだり<BR>ですね。<BR>
WriteText,textCutsceneScript3C_WriteText_34C6_0,え～と‥‥<BR>あかいスイッチを ひだり<BR>かな‥‥<BR>
WriteText,textCutsceneScript3C_WriteText_34E7_0,え～と‥‥<BR>きいろいスイッチを みぎ<BR>かな‥‥<BR>
WriteText,textCutsceneScript3C_WriteText_3509_0,よっしゃ。<BR>ほな さいごのスイッチや!<BR>
OptionSelectTimed,textCutsceneScript3C_OptionSelectTimed_3520_0,きいろいスイッチを みぎ
OptionSelectTimed,textCutsceneScript3C_OptionSelectTimed_3520_1,きいろいスイッチを ひだり
OptionSelectTimed,textCutsceneScript3C_OptionSelectTimed_3520_2,あかいスイッチを みぎ
WriteText,textCutsceneScript3C_WriteText_3573_0,\x01\x28
WriteText,textCutsceneScript3C_WriteText_3577_0,さいごは<BR>きいろいスイッチを みぎ<BR>ですね。<BR>
WriteText,textCutsceneScript3C_WriteText_3597_0,え～と‥‥<BR>きいろいスイッチを ひだり<BR>かな‥‥<BR>
WriteText,textCutsceneScript3C_WriteText_35B9_0,え～と‥‥<BR>あかいスイッチを みぎ<BR>かな‥‥<BR>
WriteText,textCutsceneScript3C_WriteText_35DA_0,よっしゃ!<BR>かんりょうや!<BR>さあ せいこうするかな!?<BR>
WriteText,textCutsceneScript3C_WriteText_35FC_0,せ‥‥<BR>『せいこうするかな』って‥‥<BR>
WriteText,textCutsceneScript3C_WriteText_361B_0,おっ! うごきだしたで。<BR>
WriteText,textCutsceneScript3C_WriteText_363B_0,やったー!<BR>ちゃんと うごいたで～。<BR>
WriteText,textCutsceneScript3C_WriteText_365A_0,<NAME>はんが<BR>バッチリ にゅうりょく<BR>できたからや!!<BR>
WriteText,textCutsceneScript3C_WriteText_367A_0,「ちゃんと うごいたで～」<BR>って ボクが はじめての<BR>じっけんだい だったのか?!<BR>
WriteText,textCutsceneScript3C_WriteText_36AE_0,あ あれ～?<BR>とまってしもたな?<BR>
WriteText,textCutsceneScript3C_WriteText_36C7_0,あれ? あれ?<BR>どないなってんねや?<BR>
WriteText,textCutsceneScript3C_WriteText_36E0_0,だ だいじょうぶなのか‥‥<BR>
WriteText,textCutsceneScript3C_WriteText_36FB_0,こ こうらんさん!<BR>だいじょうぶですか?<BR>
WriteText,textCutsceneScript3C_WriteText_3717_0,ああ‥‥<BR>だいじょうぶや‥‥<BR>
WriteText,textCutsceneScript3C_WriteText_3729_0,すまんかったな～<BR><NAME>はん‥‥<BR>しっぱいやった‥‥‥‥<BR>
WriteText,textCutsceneScript3C_WriteText_3751_0,あ あれ～?<BR>とまってしもたな?<BR>
WriteText,textCutsceneScript3C_WriteText_3765_0,<NAME>はん<BR>にゅうりょく まちがえたな。<BR>
WriteText,textCutsceneScript3C_WriteText_377E_0,すみません。<BR>
WriteText,textCutsceneScript3C_WriteText_3791_0,あれ? あれ?<BR>どないなってんねや?<BR>
WriteText,textCutsceneScript3C_WriteText_37AA_0,こ こうらんさん‥‥<BR>
WriteText,textCutsceneScript3C_WriteText_37C3_0,あっちゃー‥‥<BR>やってもーた‥‥<BR>
WriteText,textCutsceneScript3C_WriteText_37DA_0,こ こうらんさん!<BR>だいじょうぶですか?<BR>
WriteText,textCutsceneScript3C_WriteText_37F6_0,ああ‥‥<BR>だいじょうぶや‥‥<BR>
WriteText,textCutsceneScript3C_WriteText_380B_0,すみません こうらんさん。<BR>ボクのミスで こんなことに<BR>なっちゃって‥‥<BR>
WriteText,textCutsceneScript3C_WriteText_3837_0,いや‥‥ ミスっても<BR>バクハツは せーへんハズ<BR>やったんや。<BR>
WriteText,textCutsceneScript3C_WriteText_3859_0,バクハツした ちゅーことは<BR>ウチの せっけいミスも<BR>あった ちゅーこっちゃ。<BR>
WriteText,textCutsceneScript3C_WriteText_3883_0,すまんかったな～<BR><NAME>はん‥‥<BR>
WriteText,textCutsceneScript3C_WriteText_389C_0,まあ あれやな。<BR>じみちに どりょくしろ<BR>ちゅーこっちゃ。<BR>
WriteText,textCutsceneScript3C_WriteText_38BD_0,<NAME>はん<BR>がんばってな。<BR>
WriteText,textCutsceneScript3C_WriteText_38F2_0,カンナさん のところへ<BR>いこう。<BR>
WriteText,textCutsceneScript3C_WriteText_3918_0,‥‥まてよ<BR>カンナさんの ところへは<BR>さっきいったぞ‥‥<BR>
WriteText,textCutsceneScript3C_WriteText_3938_0,ほかのひとの ところへ<BR>いこう。<BR>
WriteText,textCutsceneScript3C_WriteText_3952_0,カンナさん。<BR>
WriteText,textCutsceneScript3C_WriteText_3961_0,しつれいします。<BR>
WriteText,textCutsceneScript3C_WriteText_3978_0,\x01\x28
WriteText,textCutsceneScript3C_WriteText_3980_0,おう <NAME>。<BR>なんかようか。<BR>
WriteText,textCutsceneScript3C_WriteText_3994_0,はい カンナさん。<BR>つぎの さくせんまで すこし<BR>じかんが あいたんです。<BR>
WriteText,textCutsceneScript3C_WriteText_39BD_0,そこで カンナさんに<BR>たたかいの アドバイスを<BR>いただこうと おもいまして。<BR>
WriteText,textCutsceneScript3C_WriteText_39EB_0,たたかいの アドバイス?<BR>そんなもん きまってるじゃ<BR>ねーか。<BR>
WriteText,textCutsceneScript3C_WriteText_3A12_0,くえ! くって くいまくって<BR>がんじょうな からだを<BR>つくるんだ。<BR>
